Time,Displacement,Force,Flexure displacement
"5.9000","0.5880","97.4631","0.5880"
"6.0000","0.5980","98.8785","0.5980"
"6.1000","0.6079","100.2991","0.6079"
"6.2000","0.6179","101.7319","0.6179"
"6.3000","0.6280","103.1879","0.6280"
"6.4000","0.6380","104.6112","0.6380"
"6.5000","0.6480","106.0937","0.6480"
"6.6000","0.6579","107.5209","0.6579"
"6.7000","0.6679","108.9784","0.6679"
"6.8000","0.6780","110.4396","0.6780"
"6.9000","0.6880","111.8550","0.6880"
"7.0000","0.6980","113.2948","0.6980"
"7.1000","0.7080","114.7538","0.7080"
"7.2000","0.7179","116.1777","0.7179"
"7.3000","0.7280","117.6246","0.7280"
"7.4000","0.7380","119.1047","0.7380"
"7.5000","0.7480","120.5547","0.7480"
"7.6000","0.7580","122.0520","0.7580"
"7.7000","0.7679","123.4717","0.7679"
"7.8000","0.7779","124.9687","0.7779"
"7.9000","0.7880","126.4420","0.7880"
"8.0000","0.7980","127.9155","0.7980"
"8.1000","0.8080","129.3997","0.8080"
"8.2000","0.8180","130.8611","0.8180"
"8.3000","0.8279","132.3073","0.8279"
"8.4000","0.8380","133.7948","0.8380"
"8.5000","0.8480","135.2806","0.8480"
"8.6000","0.8580","136.7332","0.8580"
"8.7000","0.8680","138.2315","0.8680"
"8.8000","0.8779","139.6994","0.8779"
"8.9000","0.8880","141.1853","0.8880"
"9.0000","0.8980","142.6831","0.8980"
"9.1000","0.9080","144.1257","0.9080"
"9.2000","0.9180","145.6077","0.9180"
"9.3000","0.9279","147.0813","0.9279"
"9.4000","0.9379","148.5492","0.9379"
"9.5000","0.9480","150.0378","0.9480"
"9.6000","0.9580","151.5258","0.9580"
"9.7000","0.9680","153.0000","0.9680"
"9.8000","0.9780","154.4178","0.9780"
"9.9000","0.9879","155.8328","0.9879"
"10.0000","0.9980","157.3047","0.9980"
"10.1000","1.0080","158.7553","1.0080"
"10.2000","1.0180","160.1936","1.0180"
"10.3000","1.0280","161.6598","1.0280"
"10.4000","1.0379","163.0894","1.0379"
"10.5000","1.0479","164.5676","1.0479"
"10.6000","1.0580","166.0308","1.0580"
"10.7000","1.0680","167.5225","1.0680"
"10.8000","1.0780","168.9884","1.0780"
"10.9000","1.0879","170.4603","1.0879"
"11.0000","1.0979","171.9074","1.0979"
"11.1000","1.1080","173.3902","1.1080"
"11.2000","1.1180","174.8611","1.1180"
"11.3000","1.1280","176.3407","1.1280"
"11.4000","1.1380","177.8132","1.1380"
"11.5000","1.1479","179.2120","1.1479"
"11.6000","1.1579","180.6650","1.1579"
"11.7000","1.1680","182.1556","1.1680"
"11.8000","1.1780","183.6334","1.1780"
"11.9000","1.1880","185.1110","1.1880"
"12.0000","1.1979","186.5536","1.1979"
"12.1000","1.2079","188.0240","1.2079"
"12.2000","1.2180","189.5227","1.2180"
"12.3000","1.2280","191.0191","1.2280"
"12.4000","1.2380","192.4996","1.2380"
"12.5000","1.2480","193.9706","1.2480"
"12.6000","1.2579","195.4418","1.2579"
"12.7000","1.2680","196.9388","1.2680"
"12.8000","1.2780","198.4200","1.2780"
"12.9000","1.2880","199.8726","1.2880"
"13.0000","1.2980","201.3813","1.2980"
"13.1000","1.3079","202.8712","1.3079"
"13.2000","1.3179","204.3642","1.3179"
"13.3000","1.3280","205.8716","1.3280"
"13.4000","1.3380","207.3701","1.3380"
"13.5000","1.3480","208.8517","1.3480"
"13.6000","1.3579","210.3558","1.3579"
"13.7000","1.3679","211.8345","1.3679"
"13.8000","1.3780","213.3304","1.3780"
"13.9000","1.3880","214.8541","1.3880"
"14.0000","1.3980","216.3531","1.3980"
"14.1000","1.4080","217.8433","1.4080"
"14.2000","1.4179","219.3146","1.4179"
"14.3000","1.4279","220.8528","1.4279"
"14.4000","1.4380","222.3846","1.4380"
"14.5000","1.4480","223.8852","1.4480"
"14.6000","1.4580","225.3922","1.4580"
"14.7000","1.4679","226.8773","1.4679"
"14.8000","1.4779","228.3743","1.4779"
"14.9000","1.4880","229.9095","1.4880"
"15.0000","1.4980","231.4208","1.4980"
"15.1000","1.5080","232.9169","1.5080"
"15.2000","1.5180","234.4095","1.5180"
"15.3000","1.5279","235.9187","1.5279"
"15.4000","1.5380","237.4538","1.5380"
"15.5000","1.5480","239.0273","1.5480"
"15.6000","1.5580","240.5376","1.5580"
"15.7000","1.5680","242.0239","1.5680"
"15.8000","1.5779","243.5057","1.5779"
"15.9000","1.5879","245.0189","1.5879"
"16.0000","1.5980","246.5537","1.5980"
"16.1000","1.6080","248.0421","1.6080"
"16.2000","1.6180","249.5797","1.6180"
"16.3000","1.6280","251.0951","1.6280"
"16.4000","1.6379","252.6190","1.6379"
"16.5000","1.6480","254.1039","1.6480"
"16.6000","1.6580","255.5894","1.6580"
"16.7000","1.6680","257.0949","1.6680"
"16.8000","1.6780","258.6135","1.6780"
"16.9000","1.6879","260.1028","1.6879"
"17.0000","1.6979","261.5864","1.6979"
"17.1000","1.7080","263.1074","1.7080"
"17.2000","1.7180","264.6064","1.7180"
"17.3000","1.7280","266.0590","1.7280"
"17.4000","1.7379","263.5551","1.7379"
"17.5000","1.7479","265.0469","1.7479"
"17.6000","1.7580","266.6804","1.7580"
"17.7000","1.7680","268.2546","1.7680"
"17.8000","1.7780","269.8086","1.7780"
"17.9000","1.7880","271.3206","1.7880"
"18.0000","1.7979","272.7984","1.7979"
"18.1000","1.8080","274.2985","1.8080"
"18.2000","1.8180","275.8100","1.8180"
"18.3000","1.8280","277.2826","1.8280"
"18.4000","1.8380","278.7907","1.8380"
"18.5000","1.8479","280.2539","1.8479"
"18.6000","1.8579","281.7060","1.8579"
"18.7000","1.8680","283.1773","1.8680"
"18.8000","1.8780","284.7198","1.8780"
"18.9000","1.8880","286.1942","1.8880"
"19.0000","1.8979","287.6501","1.8979"
"19.1000","1.9079","289.1051","1.9079"
"19.2000","1.9179","290.6330","1.9179"
"19.3000","1.9280","292.0927","1.9280"
"19.4000","1.9380","293.5644","1.9380"
"19.5000","1.9479","295.0743","1.9479"
"19.6000","1.9579","296.5807","1.9579"
"19.7000","1.9679","298.0862","1.9679"
"19.8000","1.9780","299.6185","1.9780"
"19.9000","1.9880","301.1328","1.9880"
"20.0000","1.9980","302.6615","1.9980"
"20.1000","2.0079","304.1429","2.0079"
"20.2000","2.0179","305.6570","2.0179"
"20.3000","2.0280","307.1730","2.0280"
"20.4000","2.0380","308.6777","2.0380"
"20.5000","2.0480","310.1624","2.0480"
"20.6000","2.0580","311.7006","2.0580"
"20.7000","2.0679","313.1776","2.0679"
"20.8000","2.0780","314.6828","2.0780"
"20.9000","2.0880","316.2175","2.0880"
"21.0000","2.0980","317.7285","2.0980"
"21.1000","2.1080","319.2266","2.1080"
"21.2000","2.1179","320.7239","2.1179"
"21.3000","2.1279","322.2315","2.1279"
"21.4000","2.1380","323.7674","2.1380"
"21.5000","2.1480","325.2554","2.1480"
"21.6000","2.1580","326.7678","2.1580"
"21.7000","2.1680","328.2429","2.1680"
"21.8000","2.1779","329.7470","2.1779"
"21.9000","2.1880","331.2632","2.1880"
"22.0000","2.1980","332.7831","2.1980"
"22.1000","2.2080","334.2917","2.2080"
"22.2000","2.2180","335.8000","2.2180"
"22.3000","2.2279","337.2579","2.2279"
"22.4000","2.2380","338.7771","2.2380"
"22.5000","2.2480","340.2977","2.2480"
"22.6000","2.2580","341.7847","2.2580"
"22.7000","2.2680","343.2838","2.2680"
"22.8000","2.2780","344.7565","2.2780"
"22.9000","2.2879","346.2657","2.2879"
"23.0000","2.2980","347.7587","2.2980"
"23.1000","2.3080","349.2835","2.3080"
"23.2000","2.3180","350.7755","2.3180"
"23.3000","2.3280","352.2385","2.3280"
"23.4000","2.3379","353.7390","2.3379"
"23.5000","2.3480","355.2266","2.3480"
"23.6000","2.3580","356.6587","2.3580"
"23.7000","2.3680","358.1245","2.3680"
"23.8000","2.3780","359.4297","2.3780"
"23.9000","2.3879","357.8369","2.3879"
"24.0000","2.3979","359.5596","2.3979"
"24.1000","2.4080","361.1244","2.4080"
"24.2000","2.4180","362.6837","2.4180"
"24.3000","2.4280","364.2127","2.4280"
"24.4000","2.4379","365.7502","2.4379"
"24.5000","2.4479","367.2769","2.4479"
"24.6000","2.4580","368.8617","2.4580"
"24.7000","2.4680","370.3969","2.4680"
"24.8000","2.4780","371.8857","2.4780"
"24.9000","2.4880","373.4105","2.4880"
"25.0000","2.4979","374.9416","2.4979"
"25.1000","2.5080","376.4424","2.5080"
"25.2000","2.5180","377.9606","2.5180"
"25.3000","2.5280","379.4474","2.5280"
"25.4000","2.5380","381.0183","2.5380"
"25.5000","2.5479","382.4845","2.5479"
"25.6000","2.5579","384.0055","2.5579"
"25.7000","2.5680","385.5022","2.5680"
"25.8000","2.5780","387.0434","2.5780"
"25.9000","2.5880","388.5031","2.5880"
"26.0000","2.5980","389.9852","2.5980"
"26.1000","2.6079","391.5109","2.6079"
"26.2000","2.6180","393.0380","2.6180"
"26.3000","2.6280","394.5356","2.6280"
"26.4000","2.6380","396.0517","2.6380"
"26.5000","2.6480","397.5649","2.6480"
"26.6000","2.6579","399.0732","2.6579"
"26.7000","2.6679","400.5891","2.6679"
"26.8000","2.6780","402.1142","2.6780"
"26.9000","2.6880","403.6620","2.6880"
"27.0000","2.6980","405.1759","2.6980"
"27.1000","2.7080","406.6692","2.7080"
"27.2000","2.7179","408.1655","2.7179"
"27.3000","2.7280","409.6983","2.7280"
"27.4000","2.7380","411.1918","2.7380"
"27.5000","2.7480","412.6914","2.7480"
"27.6000","2.7580","414.1539","2.7580"
"27.7000","2.7679","415.6406","2.7679"
"27.8000","2.7779","417.1493","2.7779"
"27.9000","2.7880","418.6205","2.7880"
"28.0000","2.7980","420.0652","2.7980"
"28.1000","2.8080","421.4690","2.8080"
"28.2000","2.8179","420.0628","2.8179"
"28.3000","2.8279","421.8390","2.8279"
"28.4000","2.8380","423.4344","2.8380"
"28.5000","2.8480","424.9915","2.8480"
"28.6000","2.8580","426.5317","2.8580"
"28.7000","2.8680","428.0855","2.8680"
"28.8000","2.8779","429.6201","2.8779"
"28.9000","2.8880","431.1708","2.8880"
"29.0000","2.8980","432.6957","2.8980"
"29.1000","2.9080","434.2120","2.9080"
"29.2000","2.9180","435.6934","2.9180"
"29.3000","2.9279","437.1844","2.9279"
"29.4000","2.9379","438.7110","2.9379"
"29.5000","2.9480","440.2679","2.9480"
"29.6000","2.9580","441.7739","2.9580"
"29.7000","2.9680","443.3152","2.9680"
"29.8000","2.9779","444.8369","2.9779"
"29.9000","2.9879","446.3795","2.9879"
"30.0000","2.9980","447.9432","2.9980"
"30.1000","3.0080","449.4537","3.0080"
"30.2000","3.0180","450.9796","3.0180"
"30.3000","3.0280","452.5014","3.0280"
"30.4000","3.0379","453.9912","3.0379"
"30.5000","3.0479","455.5129","3.0479"
"30.6000","3.0580","457.0320","3.0580"
"30.7000","3.0680","458.5098","3.0680"
"30.8000","3.0780","460.0432","3.0780"
"30.9000","3.0879","461.5606","3.0879"
"31.0000","3.0979","463.0630","3.0979"
"31.1000","3.1080","464.6591","3.1080"
"31.2000","3.1180","466.1418","3.1180"
"31.3000","3.1280","467.6546","3.1280"
"31.4000","3.1380","469.1519","3.1380"
"31.5000","3.1479","470.6250","3.1479"
"31.6000","3.1580","472.1667","3.1580"
"31.7000","3.1680","473.6725","3.1680"
"31.8000","3.1780","475.1618","3.1780"
"31.9000","3.1880","476.6670","3.1880"
"32.0000","3.1979","478.1229","3.1979"
"32.1000","3.2079","479.6111","3.2079"
"32.2000","3.2180","481.0902","3.2180"
"32.3000","3.2280","482.5804","3.2280"
"32.4000","3.2380","484.0632","3.2380"
"32.5000","3.2479","485.5338","3.2479"
"32.6000","3.2579","487.0518","3.2579"
"32.7000","3.2680","488.5483","3.2680"
"32.8000","3.2780","490.0789","3.2780"
"32.9000","3.2880","491.5480","3.2880"
"33.0000","3.2980","492.9846","3.2980"
"33.1000","3.3079","494.4108","3.3079"
"33.2000","3.3179","495.9048","3.3179"
"33.3000","3.3280","497.3356","3.3280"
"33.4000","3.3380","498.5946","3.3380"
"33.5000","3.3480","498.2900","3.3480"
"33.6000","3.3579","499.9103","3.3579"
"33.7000","3.3679","501.4268","3.3679"
"33.8000","3.3780","502.9575","3.3780"
"33.9000","3.3880","504.4783","3.3880"
"34.0000","3.3980","506.0152","3.3980"
"34.1000","3.4079","507.5080","3.4079"
"34.2000","3.4179","508.9724","3.4179"
"34.3000","3.4280","510.5361","3.4280"
"34.4000","3.4380","512.0900","3.4380"
"34.5000","3.4480","513.5976","3.4480"
"34.6000","3.4580","515.0554","3.4580"
"34.7000","3.4679","516.5474","3.4679"
"34.8000","3.4779","518.0887","3.4779"
"34.9000","3.4880","519.5767","3.4880"
"35.0000","3.4980","521.0871","3.4980"
"35.1000","3.5080","522.5909","3.5080"
"35.2000","3.5179","524.0851","3.5179"
"35.3000","3.5279","525.6117","3.5279"
"35.4000","3.5380","527.1218","3.5380"
"35.5000","3.5480","528.6296","3.5480"
"35.6000","3.5580","530.1031","3.5580"
"35.7000","3.5680","531.5557","3.5680"
"35.8000","3.5779","533.0286","3.5779"
"35.9000","3.5880","534.5110","3.5880"
"36.0000","3.5980","536.0189","3.5980"
"36.1000","3.6080","537.4807","3.6080"
"36.2000","3.6180","538.9595","3.6180"
"36.3000","3.6279","540.4556","3.6279"
"36.4000","3.6379","541.9503","3.6379"
"36.5000","3.6480","543.4472","3.6480"
"36.6000","3.6580","544.9475","3.6580"
"36.7000","3.6680","546.4306","3.6680"
"36.8000","3.6779","547.9090","3.6779"
"36.9000","3.6879","549.3829","3.6879"
"37.0000","3.6980","550.9090","3.6980"
"37.1000","3.7080","552.4011","3.7080"
"37.2000","3.7180","553.8459","3.7180"
"37.3000","3.7280","555.3309","3.7280"
"37.4000","3.7379","556.8257","3.7379"
"37.5000","3.7479","558.2981","3.7479"
"37.6000","3.7580","559.7697","3.7580"
"37.7000","3.7680","561.1910","3.7680"
"37.8000","3.7780","561.1453","3.7780"
"37.9000","3.7879","562.3719","3.7879"
"38.0000","3.7979","563.9188","3.7979"
"38.1000","3.8080","565.4783","3.8080"
"38.2000","3.8180","566.9951","3.8180"
"38.3000","3.8280","568.5499","3.8280"
"38.4000","3.8380","570.0375","3.8380"
"38.5000","3.8479","571.5333","3.8479"
"38.6000","3.8580","573.0594","3.8580"
"38.7000","3.8680","574.5693","3.8680"
"38.8000","3.8780","576.0667","3.8780"
"38.9000","3.8880","577.6055","3.8880"
"39.0000","3.8979","579.0566","3.8979"
"39.1000","3.9079","580.5543","3.9079"
"39.2000","3.9180","582.0472","3.9180"
"39.3000","3.9280","583.5374","3.9280"
"39.4000","3.9380","585.0598","3.9380"
"39.5000","3.9480","586.5937","3.9480"
"39.6000","3.9579","588.0516","3.9579"
"39.7000","3.9680","589.5317","3.9680"
"39.8000","3.9780","591.0367","3.9780"
"39.9000","3.9880","592.4931","3.9880"
"40.0000","3.9980","593.9674","3.9980"
"40.1000","4.0079","595.4728","4.0079"
"40.2000","4.0179","596.9453","4.0179"
"40.3000","4.0280","598.4542","4.0280"
"40.4000","4.0380","599.9845","4.0380"
"40.5000","4.0480","601.4739","4.0480"
"40.6000","4.0579","602.9595","4.0579"
"40.7000","4.0679","604.4551","4.0679"
"40.8000","4.0780","605.9815","4.0780"
"40.9000","4.0880","607.4797","4.0880"
"41.0000","4.0980","608.9546","4.0980"
"41.1000","4.1079","610.4132","4.1079"
"41.2000","4.1179","611.8486","4.1179"
"41.3000","4.1279","613.3413","4.1279"
"41.4000","4.1380","614.8637","4.1380"
"41.5000","4.1480","616.3345","4.1480"
"41.6000","4.1580","617.8547","4.1580"
"41.7000","4.1679","619.3394","4.1679"
"41.8000","4.1779","620.8231","4.1779"
"41.9000","4.1880","622.3200","4.1880"
"42.0000","4.1980","623.8577","4.1980"
"42.1000","4.2080","625.3521","4.2080"
"42.2000","4.2179","626.7741","4.2179"
"42.3000","4.2279","628.1863","4.2279"
"42.4000","4.2380","629.6160","4.2380"
"42.5000","4.2480","628.2371","4.2480"
"42.6000","4.2580","630.0290","4.2580"
"42.7000","4.2680","631.5795","4.2680"
"42.8000","4.2779","633.1092","4.2779"
"42.9000","4.2879","634.6276","4.2879"
"43.0000","4.2980","636.1297","4.2980"
"43.1000","4.3080","637.6721","4.3080"
"43.2000","4.3180","639.1680","4.3180"
"43.3000","4.3279","640.6313","4.3279"
"43.4000","4.3379","642.1294","4.3379"
"43.5000","4.3480","643.6704","4.3480"
"43.6000","4.3580","645.1606","4.3580"
"43.7000","4.3680","646.6293","4.3680"
"43.8000","4.3780","648.0936","4.3780"
"43.9000","4.3879","649.5811","4.3879"
"44.0000","4.3980","651.1108","4.3980"
"44.1000","4.4080","652.6225","4.4080"
"44.2000","4.4180","654.1325","4.4180"
"44.3000","4.4280","655.5965","4.4280"
"44.4000","4.4379","657.0901","4.4379"
"44.5000","4.4479","658.5710","4.4479"
"44.6000","4.4580","660.0499","4.4580"
"44.7000","4.4680","661.5195","4.4680"
"44.8000","4.4780","663.0072","4.4780"
"44.9000","4.4880","664.4727","4.4880"
"45.0000","4.4979","665.9445","4.4979"
"45.1000","4.5080","667.4474","4.5080"
"45.2000","4.5180","668.9373","4.5180"
"45.3000","4.5280","670.3948","4.5280"
"45.4000","4.5380","671.8598","4.5380"
"45.5000","4.5479","673.3238","4.5479"
"45.6000","4.5579","674.8178","4.5579"
"45.7000","4.5680","676.3195","4.5680"
"45.8000","4.5780","677.7902","4.5780"
"45.9000","4.5880","679.2355","4.5880"
"46.0000","4.5980","680.7235","4.5980"
"46.1000","4.6079","682.1791","4.6079"
"46.2000","4.6180","683.6654","4.6180"
"46.3000","4.6280","685.1412","4.6280"
"46.4000","4.6380","686.6147","4.6380"
"46.5000","4.6480","688.0620","4.6480"
"46.6000","4.6579","689.4672","4.6579"
"46.7000","4.6679","690.9462","4.6679"
"46.8000","4.6780","692.3200","4.6780"
"46.9000","4.6880","693.0786","4.6880"
"47.0000","4.6980","693.5492","4.6980"
"47.1000","4.7079","695.0709","4.7079"
"47.2000","4.7179","696.6138","4.7179"
"47.3000","4.7280","698.1236","4.7280"
"47.4000","4.7380","699.6128","4.7380"
"47.5000","4.7480","701.1303","4.7480"
"47.6000","4.7579","702.5902","4.7579"
"47.7000","4.7679","704.0708","4.7679"
"47.8000","4.7780","705.5976","4.7780"
"47.9000","4.7880","707.1301","4.7880"
"48.0000","4.7980","708.6136","4.7980"
"48.1000","4.8080","710.1292","4.8080"
"48.2000","4.8179","711.6076","4.8179"
"48.3000","4.8280","713.0939","4.8280"
"48.4000","4.8380","714.5833","4.8380"
"48.5000","4.8480","716.0799","4.8480"
"48.6000","4.8580","717.5877","4.8580"
"48.7000","4.8679","719.0687","4.8679"
"48.8000","4.8779","720.5733","4.8779"
"48.9000","4.8880","722.0887","4.8880"
"49.0000","4.8980","723.5649","4.8980"
"49.1000","4.9080","725.0544","4.9080"
"49.2000","4.9180","726.5054","4.9180"
"49.3000","4.9279","727.9394","4.9279"
"49.4000","4.9379","729.4374","4.9379"
"49.5000","4.9480","730.9214","4.9480"
"49.6000","4.9580","732.3771","4.9580"
"49.7000","4.9680","733.8453","4.9680"
"49.8000","4.9779","735.2451","4.9779"
"49.9000","4.9879","736.7208","4.9879"
"50.0000","4.9980","738.2184","4.9980"
"50.1000","5.0080","739.6971","5.0080"
"50.2000","5.0180","741.1586","5.0180"
"50.3000","5.0279","742.5984","5.0279"
"50.4000","5.0379","744.0676","5.0379"
"50.5000","5.0480","745.5182","5.0480"
"50.6000","5.0580","747.0275","5.0580"
"50.7000","5.0680","748.4821","5.0680"
"50.8000","5.0779","749.9827","5.0779"
"50.9000","5.0878","751.3673","5.0878"
"51.0000","5.0979","752.7955","5.0979"
"51.1000","5.1080","753.5552","5.1080"
"51.2000","5.1180","754.7385","5.1180"
"51.3000","5.1280","756.2260","5.1280"
"51.4000","5.1379","757.6724","5.1379"
"51.5000","5.1479","759.1365","5.1479"
"51.6000","5.1580","760.6057","5.1580"
"51.7000","5.1680","762.0663","5.1680"
"51.8000","5.1780","763.5462","5.1780"
"51.9000","5.1880","764.9894","5.1880"
"52.0000","5.1979","766.4162","5.1979"
"52.1000","5.2080","767.8919","5.2080"
"52.2000","5.2180","769.3940","5.2180"
"52.3000","5.2280","770.8767","5.2280"
"52.4000","5.2380","772.3270","5.2380"
"52.5000","5.2479","773.7697","5.2479"
"52.6000","5.2580","775.2271","5.2580"
"52.7000","5.2680","776.7116","5.2680"
"52.8000","5.2780","778.1728","5.2780"
"52.9000","5.2880","779.6195","5.2880"
"53.0000","5.2979","781.0640","5.2979"
"53.1000","5.3079","782.5204","5.3079"
"53.2000","5.3180","783.9839","5.3180"
"53.3000","5.3280","785.3702","5.3280"
"53.4000","5.3380","786.7875","5.3380"
"53.5000","5.3480","788.1810","5.3480"
"53.6000","5.3579","789.5590","5.3579"
"53.7000","5.3679","790.9828","5.3679"
"53.8000","5.3780","792.4032","5.3780"
"53.9000","5.3880","793.7767","5.3880"
"54.0000","5.3980","794.8580","5.3980"
"54.1000","5.4079","796.2875","5.4079"
"54.2000","5.4179","797.7480","5.4179"
"54.3000","5.4280","799.2737","5.4280"
"54.4000","5.4380","800.6875","5.4380"
"54.5000","5.4480","802.1339","5.4480"
"54.6000","5.4580","803.5474","5.4580"
"54.7000","5.4679","804.9877","5.4679"
"54.8000","5.4780","806.4479","5.4780"
"54.9000","5.4880","807.9101","5.4880"
"55.0000","5.4980","809.3538","5.4980"
"55.1000","5.5080","810.8038","5.5080"
"55.2000","5.5179","812.2000","5.5179"
"55.3000","5.5279","813.6307","5.5279"
"55.4000","5.5380","815.0661","5.5380"
"55.5000","5.5480","816.4852","5.5480"
"55.6000","5.5580","817.8415","5.5580"
"55.7000","5.5680","819.2771","5.5680"
"55.8000","5.5779","820.7203","5.5779"
"55.9000","5.5880","822.1622","5.5880"
"56.0000","5.5980","823.5880","5.5980"
"56.1000","5.6080","825.0168","5.6080"
"56.2000","5.6180","826.4297","5.6180"
"56.3000","5.6279","827.7769","5.6279"
"56.4000","5.6379","829.0928","5.6379"
"56.5000","5.6480","830.4082","5.6480"
"56.6000","5.6580","831.8076","5.6580"
"56.7000","5.6680","833.1926","5.6680"
"56.8000","5.6779","834.5602","5.6779"
"56.9000","5.6879","835.9960","5.6879"
"57.0000","5.6980","837.4227","5.6980"
"57.1000","5.7080","838.8235","5.7080"
"57.2000","5.7180","840.2530","5.7180"
"57.3000","5.7279","841.6886","5.7279"
"57.4000","5.7379","843.0792","5.7379"
"57.5000","5.7480","844.5408","5.7480"
"57.6000","5.7580","845.9720","5.7580"
"57.7000","5.7680","847.4330","5.7680"
"57.8000","5.7780","848.8603","5.7780"
"57.9000","5.7879","850.2349","5.7879"
"58.0000","5.7979","851.6429","5.7979"
"58.1000","5.8080","853.1207","5.8080"
"58.2000","5.8180","854.5057","5.8180"
"58.3000","5.8280","855.8893","5.8280"
"58.4000","5.8379","857.2427","5.8379"
"58.5000","5.8479","858.6583","5.8479"
"58.6000","5.8580","860.0974","5.8580"
"58.7000","5.8680","861.5067","5.8680"
"58.8000","5.8780","862.9116","5.8780"
"58.9000","5.8880","864.3087","5.8880"
"59.0000","5.8979","865.6962","5.8979"
"59.1000","5.9079","867.0756","5.9079"
"59.2000","5.9180","868.4566","5.9180"
"59.3000","5.9280","869.8658","5.9280"
"59.4000","5.9380","871.2880","5.9380"
"59.5000","5.9479","872.6659","5.9479"
"59.6000","5.9579","874.1054","5.9579"
"59.7000","5.9680","875.5538","5.9680"
"59.8000","5.9780","876.9653","5.9780"
"59.9000","5.9880","878.3307","5.9880"
"60.0000","5.9980","879.6976","5.9980"
"60.1000","6.0079","881.0590","6.0079"
"60.2000","6.0180","882.4712","6.0180"
"60.3000","6.0280","883.7367","6.0280"
"60.4000","6.0380","885.0753","6.0380"
"60.5000","6.0480","886.4948","6.0480"
"60.6000","6.0579","887.9017","6.0579"
"60.7000","6.0679","889.3337","6.0679"
"60.8000","6.0780","890.7896","6.0780"
"60.9000","6.0880","892.2087","6.0880"
"61.0000","6.0980","893.6311","6.0980"
"61.1000","6.1079","894.9969","6.1079"
"61.2000","6.1179","896.3883","6.1179"
"61.3000","6.1280","897.8333","6.1280"
"61.4000","6.1380","899.2010","6.1380"
"61.5000","6.1480","900.5483","6.1480"
"61.6000","6.1580","901.8874","6.1580"
"61.7000","6.1679","903.2222","6.1679"
"61.8000","6.1780","904.5873","6.1780"
"61.9000","6.1880","906.0012","6.1880"
"62.0000","6.1980","907.4142","6.1980"
"62.1000","6.2080","908.8354","6.2080"
"62.2000","6.2179","910.2281","6.2179"
"62.3000","6.2279","911.6401","6.2279"
"62.4000","6.2380","913.0553","6.2380"
"62.5000","6.2480","914.4801","6.2480"
"62.6000","6.2580","915.8795","6.2580"
"62.7000","6.2680","917.2704","6.2680"
"62.8000","6.2779","918.6747","6.2779"
"62.9000","6.2880","920.1032","6.2880"
"63.0000","6.2980","921.5008","6.2980"
"63.1000","6.3080","922.9322","6.3080"
"63.2000","6.3180","924.3450","6.3180"
