Time,Displacement,Force,Flexure displacement
"56.1000","5.6080","1029.1517","5.6080"
"56.2000","5.6180","1030.9663","5.6180"
"56.3000","5.6280","1032.6798","5.6280"
"56.4000","5.6379","1034.4830","5.6379"
"56.5000","5.6479","1036.2448","5.6479"
"56.6000","5.6580","1038.0708","5.6580"
"56.7000","5.6680","1039.8188","5.6680"
"56.8000","5.6780","1041.6832","5.6780"
"56.9000","5.6880","1043.5095","5.6880"
"57.0000","5.6979","1045.3207","5.6979"
"57.1000","5.7079","1047.1589","5.7079"
"57.2000","5.7180","1049.0507","5.7180"
"57.3000","5.7280","1050.8525","5.7280"
"57.4000","5.7380","1052.6539","5.7380"
"57.5000","5.7479","1054.4227","5.7479"
"57.6000","5.7579","1056.2614","5.7579"
"57.7000","5.7680","1058.0833","5.7680"
"57.8000","5.7780","1059.8732","5.7780"
"57.9000","5.7880","1061.6140","5.7880"
"58.0000","5.7980","1063.3658","5.7980"
"58.1000","5.8079","1065.1582","5.8079"
"58.2000","5.8180","1066.9949","5.8180"
"58.3000","5.8280","1068.7441","5.8280"
"58.4000","5.8380","1070.6003","5.8380"
"58.5000","5.8480","1072.3644","5.8480"
"58.6000","5.8579","1074.1689","5.8579"
"58.7000","5.8679","1075.9879","5.8679"
"58.8000","5.8780","1077.7991","5.8780"
"58.9000","5.8880","1079.5552","5.8880"
"59.0000","5.8980","1081.3466","5.8980"
"59.1000","5.9079","1083.0913","5.9079"
"59.2000","5.9179","1084.9314","5.9179"
"59.3000","5.9280","1086.7700","5.9280"
"59.4000","5.9380","1088.5304","5.9380"
"59.5000","5.9480","1090.3065","5.9480"
"59.6000","5.9580","1092.1140","5.9580"
"59.7000","5.9679","1093.9282","5.9679"
"59.8000","5.9779","1095.7543","5.9779"
"59.9000","5.9880","1097.5499","5.9880"
"60.0000","5.9980","1099.3792","5.9980"
"60.1000","6.0080","1101.1497","6.0080"
"60.2000","6.0179","1102.9287","6.0179"
"60.3000","6.0279","1104.7101","6.0279"
"60.4000","6.0380","1106.5503","6.0380"
"60.5000","6.0480","1108.3232","6.0480"
"60.6000","6.0580","1110.1514","6.0580"
"60.7000","6.0679","1111.8939","6.0679"
"60.8000","6.0779","1113.7152","6.0779"
"60.9000","6.0879","1115.5073","6.0879"
"61.0000","6.0980","1117.3107","6.0980"
"61.1000","6.1080","1119.0590","6.1080"
"61.2000","6.1180","1120.8662","6.1180"
"61.3000","6.1279","1122.6519","6.1279"
"61.4000","6.1379","1124.3945","6.1379"
"61.5000","6.1480","1126.1908","6.1480"
"61.6000","6.1580","1127.9886","6.1580"
"61.7000","6.1680","1129.8207","6.1680"
"61.8000","6.1779","1131.5967","6.1779"
"61.9000","6.1879","1133.3669","6.1879"
"62.0000","6.1980","1135.1661","6.1980"
"62.1000","6.2080","1136.9357","6.2080"
"62.2000","6.2180","1138.7559","6.2180"
"62.3000","6.2279","1140.5254","6.2279"
"62.4000","6.2379","1142.3134","6.2379"
"62.5000","6.2479","1144.1255","6.2479"
"62.6000","6.2580","1145.9841","6.2580"
"62.7000","6.2680","1147.8129","6.2680"
"62.8000","6.2780","1149.6440","6.2780"
"62.9000","6.2879","1151.3669","6.2879"
