Time,Displacement,Force,Flexure displacement
"10.9000","1.0879","105.8577","1.0879"
"11.0000","1.0979","106.8381","1.0979"
"11.1000","1.1080","107.8735","1.1080"
"11.2000","1.1180","108.8471","1.1180"
"11.3000","1.1280","109.8692","1.1280"
"11.4000","1.1380","110.8760","1.1380"
"11.5000","1.1479","111.9345","1.1479"
"11.6000","1.1579","113.0107","1.1579"
"11.7000","1.1680","114.1257","1.1680"
"11.8000","1.1780","115.2326","1.1780"
"11.9000","1.1880","116.3729","1.1880"
"12.0000","1.1979","117.4639","1.1979"
"12.1000","1.2079","118.5486","1.2079"
"12.2000","1.2180","119.6784","1.2180"
"12.3000","1.2280","120.8282","1.2280"
"12.4000","1.2380","121.9270","1.2380"
"12.5000","1.2480","123.0172","1.2480"
"12.6000","1.2579","124.1750","1.2579"
"12.7000","1.2680","125.2713","1.2680"
"12.8000","1.2780","126.3846","1.2780"
"12.9000","1.2880","127.4747","1.2880"
"13.0000","1.2980","128.5518","1.2980"
"13.1000","1.3079","129.6288","1.3079"
"13.2000","1.3179","130.7090","1.3179"
"13.3000","1.3280","131.8160","1.3280"
"13.4000","1.3380","132.9450","1.3380"
"13.5000","1.3480","134.0366","1.3480"
"13.6000","1.3579","135.1603","1.3579"
"13.7000","1.3679","136.2803","1.3679"
"13.8000","1.3780","137.3290","1.3780"
"13.9000","1.3880","138.3929","1.3880"
"14.0000","1.3980","139.4308","1.3980"
"14.1000","1.4080","140.5207","1.4080"
"14.2000","1.4179","141.6157","1.4179"
"14.3000","1.4279","142.7174","1.4279"
"14.4000","1.4380","143.8063","1.4380"
"14.5000","1.4480","144.8947","1.4480"
"14.6000","1.4580","145.9776","1.4580"
"14.7000","1.4679","147.0621","1.4679"
"14.8000","1.4779","148.1398","1.4779"
"14.9000","1.4880","149.2751","1.4880"
"15.0000","1.4980","150.3522","1.4980"
"15.1000","1.5080","151.4418","1.5080"
"15.2000","1.5180","152.5523","1.5180"
"15.3000","1.5279","153.6749","1.5279"
"15.4000","1.5380","154.8235","1.5380"
"15.5000","1.5480","155.9760","1.5480"
"15.6000","1.5580","157.0801","1.5580"
"15.7000","1.5680","158.1958","1.5680"
"15.8000","1.5779","159.3269","1.5779"
"15.9000","1.5879","160.4171","1.5879"
"16.0000","1.5980","161.5570","1.5980"
"16.1000","1.6080","162.6778","1.6080"
"16.2000","1.6180","163.8399","1.6180"
"16.3000","1.6280","164.9664","1.6280"
"16.4000","1.6379","166.0646","1.6379"
"16.5000","1.6480","167.2612","1.6480"
"16.6000","1.6580","168.4416","1.6580"
"16.7000","1.6680","169.5958","1.6680"
"16.8000","1.6780","170.7514","1.6780"
"16.9000","1.6879","171.8708","1.6879"
"17.0000","1.6979","173.0169","1.6979"
"17.1000","1.7080","174.1102","1.7080"
"17.2000","1.7180","175.2133","1.7180"
"17.3000","1.7280","176.3220","1.7280"
"17.4000","1.7379","177.4350","1.7379"
"17.5000","1.7479","178.5280","1.7479"
"17.6000","1.7580","179.6740","1.7580"
"17.7000","1.7680","180.8300","1.7680"
"17.8000","1.7780","181.9474","1.7780"
"17.9000","1.7880","183.0598","1.7880"
"18.0000","1.7979","184.2280","1.7979"
"18.1000","1.8080","185.3161","1.8080"
"18.2000","1.8180","186.4149","1.8180"
"18.3000","1.8280","187.5207","1.8280"
"18.4000","1.8380","188.6310","1.8380"
"18.5000","1.8479","189.7618","1.8479"
"18.6000","1.8579","190.8506","1.8579"
"18.7000","1.8680","191.9431","1.8680"
"18.8000","1.8780","193.1056","1.8780"
"18.9000","1.8880","194.2377","1.8880"
"19.0000","1.8979","195.3798","1.8979"
"19.1000","1.9079","196.5125","1.9079"
"19.2000","1.9180","197.6804","1.9180"
"19.3000","1.9280","198.7904","1.9280"
"19.4000","1.9380","199.9659","1.9380"
"19.5000","1.9480","201.0976","1.9480"
"19.6000","1.9579","202.1858","1.9579"
"19.7000","1.9680","203.3130","1.9680"
"19.8000","1.9780","204.4950","1.9780"
"19.9000","1.9880","205.5960","1.9880"
"20.0000","1.9980","206.7053","1.9980"
"20.1000","2.0079","207.8098","2.0079"
"20.2000","2.0179","208.9373","2.0179"
"20.3000","2.0280","210.0097","2.0280"
"20.4000","2.0380","211.0921","2.0380"
"20.5000","2.0480","212.2216","2.0480"
"20.6000","2.0580","213.2719","2.0580"
"20.7000","2.0679","214.3972","2.0679"
"20.8000","2.0780","215.5343","2.0780"
"20.9000","2.0880","216.6752","2.0880"
"21.0000","2.0980","217.8298","2.0980"
"21.1000","2.1080","218.9599","2.1080"
"21.2000","2.1179","220.0629","2.1179"
"21.3000","2.1279","221.1898","2.1279"
"21.4000","2.1380","222.2945","2.1380"
"21.5000","2.1480","223.3774","2.1480"
"21.6000","2.1580","224.4914","2.1580"
"21.7000","2.1680","225.6246","2.1680"
"21.8000","2.1779","226.7104","2.1779"
"21.9000","2.1880","227.8225","2.1880"
"22.0000","2.1980","228.9712","2.1980"
"22.1000","2.2080","230.1493","2.2080"
"22.2000","2.2180","231.2835","2.2180"
"22.3000","2.2279","232.4252","2.2279"
"22.4000","2.2379","233.5939","2.2379"
"22.5000","2.2480","234.7029","2.2480"
"22.6000","2.2580","235.8199","2.2580"
"22.7000","2.2680","236.8842","2.2680"
"22.8000","2.2779","237.9949","2.2779"
"22.9000","2.2879","239.1461","2.2879"
"23.0000","2.2980","240.2966","2.2980"
"23.1000","2.3080","241.4146","2.3080"
"23.2000","2.3180","242.5153","2.3180"
"23.3000","2.3280","243.5900","2.3280"
"23.4000","2.3379","244.7528","2.3379"
"23.5000","2.3480","245.8587","2.3480"
"23.6000","2.3580","246.9549","2.3580"
"23.7000","2.3680","248.0863","2.3680"
"23.8000","2.3780","249.2104","2.3780"
"23.9000","2.3879","250.2626","2.3879"
"24.0000","2.3979","251.4270","2.3979"
"24.1000","2.4080","252.5633","2.4080"
"24.2000","2.4180","253.7249","2.4180"
"24.3000","2.4280","254.8310","2.4280"
"24.4000","2.4379","255.9173","2.4379"
"24.5000","2.4479","257.0594","2.4479"
"24.6000","2.4580","258.1566","2.4580"
"24.7000","2.4680","259.2902","2.4680"
"24.8000","2.4780","260.3725","2.4780"
"24.9000","2.4880","261.5095","2.4880"
"25.0000","2.4979","262.5810","2.4979"
"25.1000","2.5079","263.6949","2.5079"
"25.2000","2.5180","264.8304","2.5180"
"25.3000","2.5280","265.9955","2.5280"
"25.4000","2.5380","267.1176","2.5380"
"25.5000","2.5479","268.2247","2.5479"
"25.6000","2.5579","269.2791","2.5579"
"25.7000","2.5680","270.4502","2.5680"
"25.8000","2.5780","271.5300","2.5780"
"25.9000","2.5880","272.6260","2.5880"
"26.0000","2.5980","273.7387","2.5980"
"26.1000","2.6079","274.8619","2.6079"
"26.2000","2.6180","275.9840","2.6180"
"26.3000","2.6280","277.1065","2.6280"
"26.4000","2.6380","278.2429","2.6380"
"26.5000","2.6480","279.3588","2.6480"
"26.6000","2.6579","280.4547","2.6579"
"26.7000","2.6679","281.5856","2.6679"
"26.8000","2.6780","282.7267","2.6780"
"26.9000","2.6880","283.8457","2.6880"
"27.0000","2.6980","284.9939","2.6980"
"27.1000","2.7079","286.1120","2.7079"
"27.2000","2.7179","287.2085","2.7179"
"27.3000","2.7280","288.3219","2.7280"
"27.4000","2.7380","289.5003","2.7380"
"27.5000","2.7480","290.5574","2.7480"
"27.6000","2.7580","291.6829","2.7580"
"27.7000","2.7679","292.7823","2.7679"
"27.8000","2.7779","293.9518","2.7779"
"27.9000","2.7880","295.0263","2.7880"
"28.0000","2.7980","296.1594","2.7980"
"28.1000","2.8080","297.2550","2.8080"
"28.2000","2.8179","298.3142","2.8179"
"28.3000","2.8279","299.4052","2.8279"
"28.4000","2.8380","300.5373","2.8380"
"28.5000","2.8480","301.6549","2.8480"
"28.6000","2.8580","302.7617","2.8580"
"28.7000","2.8679","303.8546","2.8679"
"28.8000","2.8779","305.0224","2.8779"
"28.9000","2.8880","306.2032","2.8880"
"29.0000","2.8980","307.3573","2.8980"
"29.1000","2.9080","308.4623","2.9080"
"29.2000","2.9180","309.6064","2.9180"
"29.3000","2.9279","310.6974","2.9279"
"29.4000","2.9379","311.7934","2.9379"
"29.5000","2.9480","312.9401","2.9480"
"29.6000","2.9580","314.0298","2.9580"
"29.7000","2.9680","315.2041","2.9680"
"29.8000","2.9780","316.3483","2.9780"
"29.9000","2.9879","317.4360","2.9879"
"30.0000","2.9980","318.5614","2.9980"
"30.1000","3.0080","319.6461","3.0080"
"30.2000","3.0180","320.7519","3.0180"
"30.3000","3.0280","321.9020","3.0280"
"30.4000","3.0379","322.9837","3.0379"
"30.5000","3.0479","324.0939","3.0479"
"30.6000","3.0580","325.2067","3.0580"
"30.7000","3.0680","326.3221","3.0680"
"30.8000","3.0780","327.4285","3.0780"
"30.9000","3.0879","328.5219","3.0879"
"31.0000","3.0979","329.6477","3.0979"
"31.1000","3.1080","330.7921","3.1080"
"31.2000","3.1180","331.9133","3.1180"
"31.3000","3.1280","332.9962","3.1280"
"31.4000","3.1380","334.2309","3.1380"
"31.5000","3.1479","335.3098","3.1479"
"31.6000","3.1580","336.4489","3.1580"
"31.7000","3.1680","337.6014","3.1680"
"31.8000","3.1780","338.6872","3.1780"
"31.9000","3.1880","339.8144","3.1880"
"32.0000","3.1979","340.9198","3.1979"
"32.1000","3.2079","342.0799","3.2079"
"32.2000","3.2180","343.2285","3.2180"
"32.3000","3.2280","344.4055","3.2280"
"32.4000","3.2380","345.5095","3.2380"
"32.5000","3.2479","346.5961","3.2479"
"32.6000","3.2579","347.7053","3.2579"
"32.7000","3.2680","348.8497","3.2680"
"32.8000","3.2780","349.9476","3.2780"
"32.9000","3.2880","351.0313","3.2880"
"33.0000","3.2980","352.1550","3.2980"
"33.1000","3.3079","353.2292","3.3079"
"33.2000","3.3179","354.3546","3.3179"
"33.3000","3.3280","355.4474","3.3280"
"33.4000","3.3380","356.5719","3.3380"
"33.5000","3.3480","357.7052","3.3480"
"33.6000","3.3579","358.7674","3.3579"
"33.7000","3.3679","359.8841","3.3679"
"33.8000","3.3780","361.0501","3.3780"
"33.9000","3.3880","362.1447","3.3880"
"34.0000","3.3980","363.2669","3.3980"
"34.1000","3.4079","364.3971","3.4079"
"34.2000","3.4179","365.5108","3.4179"
"34.3000","3.4280","366.6582","3.4280"
"34.4000","3.4380","367.7658","3.4380"
"34.5000","3.4480","368.8768","3.4480"
"34.6000","3.4580","369.9805","3.4580"
"34.7000","3.4679","371.0992","3.4679"
"34.8000","3.4779","372.2623","3.4779"
"34.9000","3.4880","373.3686","3.4880"
"35.0000","3.4980","374.4511","3.4980"
"35.1000","3.5080","375.5916","3.5080"
"35.2000","3.5179","376.7062","3.5179"
"35.3000","3.5279","377.7946","3.5279"
"35.4000","3.5380","378.9137","3.5380"
"35.5000","3.5480","379.9994","3.5480"
"35.6000","3.5580","381.0195","3.5580"
"35.7000","3.5680","382.1395","3.5680"
"35.8000","3.5779","383.2315","3.5779"
"35.9000","3.5879","384.3184","3.5879"
"36.0000","3.5980","385.4511","3.5980"
"36.1000","3.6080","386.5281","3.6080"
"36.2000","3.6180","387.6075","3.6180"
"36.3000","3.6279","388.7000","3.6279"
"36.4000","3.6379","389.8036","3.6379"
"36.5000","3.6480","390.9703","3.6480"
"36.6000","3.6580","392.0936","3.6580"
"36.7000","3.6680","393.2108","3.6680"
"36.8000","3.6779","394.3182","3.6779"
"36.9000","3.6879","395.4454","3.6879"
"37.0000","3.6980","396.5642","3.6980"
"37.1000","3.7080","397.6353","3.7080"
"37.2000","3.7180","398.7444","3.7180"
"37.3000","3.7280","399.8497","3.7280"
"37.4000","3.7379","400.9896","3.7379"
"37.5000","3.7479","402.0321","3.7479"
"37.6000","3.7580","403.1495","3.7580"
"37.7000","3.7680","404.2438","3.7680"
"37.8000","3.7780","405.3098","3.7780"
"37.9000","3.7879","406.4408","3.7879"
"38.0000","3.7979","407.5268","3.7979"
"38.1000","3.8080","408.6751","3.8080"
"38.2000","3.8180","409.7468","3.8180"
"38.3000","3.8280","410.8495","3.8280"
"38.4000","3.8380","411.9758","3.8380"
"38.5000","3.8479","413.0291","3.8479"
"38.6000","3.8579","414.1878","3.8579"
"38.7000","3.8680","415.2843","3.8680"
"38.8000","3.8780","416.4084","3.8780"
"38.9000","3.8880","417.4984","3.8880"
"39.0000","3.8979","418.5385","3.8979"
"39.1000","3.9079","419.6227","3.9079"
"39.2000","3.9180","420.7530","3.9180"
"39.3000","3.9280","421.8295","3.9280"
"39.4000","3.9380","422.9565","3.9380"
"39.5000","3.9480","424.0403","3.9480"
"39.6000","3.9579","425.1199","3.9579"
"39.7000","3.9680","426.2358","3.9680"
"39.8000","3.9780","427.3273","3.9780"
"39.9000","3.9880","428.4327","3.9880"
"40.0000","3.9980","429.5146","3.9980"
"40.1000","4.0079","430.6150","4.0079"
"40.2000","4.0179","431.7656","4.0179"
"40.3000","4.0280","432.8846","4.0280"
"40.4000","4.0380","433.9936","4.0380"
"40.5000","4.0480","435.0643","4.0480"
"40.6000","4.0579","436.1627","4.0579"
"40.7000","4.0679","437.2371","4.0679"
"40.8000","4.0780","438.3512","4.0780"
"40.9000","4.0880","439.4627","4.0880"
"41.0000","4.0980","440.5868","4.0980"
"41.1000","4.1080","441.6582","4.1080"
"41.2000","4.1179","442.7340","4.1179"
"41.3000","4.1279","443.8207","4.1279"
"41.4000","4.1380","444.9321","4.1380"
"41.5000","4.1480","446.0505","4.1480"
"41.6000","4.1580","447.1682","4.1580"
"41.7000","4.1679","448.2545","4.1679"
"41.8000","4.1779","449.3992","4.1779"
"41.9000","4.1880","450.4647","4.1880"
"42.0000","4.1980","451.5922","4.1980"
"42.1000","4.2080","452.6683","4.2080"
"42.2000","4.2179","453.7519","4.2179"
"42.3000","4.2279","454.8669","4.2279"
"42.4000","4.2380","455.9813","4.2380"
"42.5000","4.2480","457.0359","4.2480"
"42.6000","4.2580","458.1516","4.2580"
"42.7000","4.2680","459.1938","4.2680"
"42.8000","4.2779","460.2987","4.2779"
"42.9000","4.2879","461.4068","4.2879"
"43.0000","4.2980","462.5091","4.2980"
"43.1000","4.3080","463.5976","4.3080"
"43.2000","4.3180","464.7370","4.3180"
"43.3000","4.3279","465.8031","4.3279"
"43.4000","4.3379","466.9029","4.3379"
"43.5000","4.3480","468.0274","4.3480"
"43.6000","4.3580","469.0908","4.3580"
"43.7000","4.3680","470.1313","4.3680"
"43.8000","4.3780","471.2160","4.3780"
"43.9000","4.3879","472.3053","4.3879"
"44.0000","4.3980","473.3763","4.3980"
"44.1000","4.4080","474.5166","4.4080"
"44.2000","4.4180","475.6106","4.4180"
"44.3000","4.4280","476.6672","4.4280"
"44.4000","4.4379","477.7404","4.4379"
"44.5000","4.4479","478.8075","4.4479"
"44.6000","4.4580","479.8994","4.4580"
"44.7000","4.4680","480.9962","4.4680"
"44.8000","4.4780","482.0636","4.4780"
"44.9000","4.4880","483.1858","4.4880"
"45.0000","4.4979","484.2955","4.4979"
"45.1000","4.5080","485.4327","4.5080"
"45.2000","4.5180","486.5128","4.5180"
"45.3000","4.5280","487.6063","4.5280"
"45.4000","4.5380","488.6555","4.5380"
"45.5000","4.5479","489.7028","4.5479"
"45.6000","4.5579","490.7877","4.5579"
"45.7000","4.5680","491.8422","4.5680"
"45.8000","4.5780","492.9240","4.5780"
"45.9000","4.5880","493.9762","4.5880"
"46.0000","4.5979","495.0942","4.5979"
"46.1000","4.6079","496.2138","4.6079"
"46.2000","4.6180","497.3365","4.6180"
"46.3000","4.6280","498.4124","4.6280"
"46.4000","4.6380","499.4352","4.6380"
"46.5000","4.6479","500.5136","4.6479"
"46.6000","4.6579","501.5643","4.6579"
"46.7000","4.6679","502.6366","4.6679"
"46.8000","4.6780","503.7174","4.6780"
"46.9000","4.6880","504.8090","4.6880"
"47.0000","4.6980","505.8846","4.6980"
"47.1000","4.7079","506.9419","4.7079"
"47.2000","4.7179","507.9742","4.7179"
"47.3000","4.7280","509.1079","4.7280"
"47.4000","4.7380","510.2047","4.7380"
"47.5000","4.7480","511.3009","4.7480"
"47.6000","4.7579","512.3752","4.7579"
"47.7000","4.7679","513.4943","4.7679"
"47.8000","4.7780","514.6186","4.7780"
"47.9000","4.7880","515.7107","4.7880"
"48.0000","4.7980","516.8367","4.7980"
"48.1000","4.8080","517.8901","4.8080"
"48.2000","4.8179","519.0137","4.8179"
"48.3000","4.8280","520.1296","4.8280"
"48.4000","4.8380","521.1692","4.8380"
"48.5000","4.8480","522.2014","4.8480"
"48.6000","4.8580","523.2720","4.8580"
"48.7000","4.8679","524.3298","4.8679"
"48.8000","4.8779","525.4436","4.8779"
"48.9000","4.8880","526.5312","4.8880"
"49.0000","4.8980","527.5871","4.8980"
"49.1000","4.9080","528.6646","4.9080"
"49.2000","4.9180","529.7036","4.9180"
"49.3000","4.9279","530.8042","4.9279"
"49.4000","4.9380","531.8682","4.9380"
"49.5000","4.9480","532.9845","4.9480"
"49.6000","4.9580","534.0980","4.9580"
"49.7000","4.9680","535.1519","4.9680"
"49.8000","4.9779","536.1895","4.9779"
"49.9000","4.9879","537.3085","4.9879"
"50.0000","4.9980","538.3880","4.9980"
"50.1000","5.0080","539.4744","5.0080"
"50.2000","5.0180","540.5725","5.0180"
"50.3000","5.0279","541.6154","5.0279"
"50.4000","5.0379","542.6182","5.0379"
"50.5000","5.0480","543.7142","5.0480"
"50.6000","5.0580","544.8231","5.0580"
"50.7000","5.0680","545.9226","5.0680"
"50.8000","5.0780","547.0278","5.0780"
"50.9000","5.0879","548.1107","5.0879"
"51.0000","5.0979","549.1483","5.0979"
"51.1000","5.1080","550.2631","5.1080"
"51.2000","5.1180","551.2802","5.1180"
"51.3000","5.1280","552.3262","5.1280"
"51.4000","5.1379","553.3694","5.1379"
"51.5000","5.1479","554.4542","5.1479"
"51.6000","5.1580","555.5308","5.1580"
"51.7000","5.1680","556.6799","5.1680"
"51.8000","5.1780","557.7613","5.1780"
"51.9000","5.1880","558.8439","5.1880"
"52.0000","5.1979","559.8955","5.1979"
"52.1000","5.2080","560.9786","5.2080"
"52.2000","5.2180","562.0650","5.2180"
"52.3000","5.2280","563.1352","5.2280"
"52.4000","5.2380","564.2043","5.2380"
"52.5000","5.2479","565.3166","5.2479"
"52.6000","5.2580","566.3846","5.2580"
"52.7000","5.2680","567.4924","5.2680"
"52.8000","5.2780","568.5958","5.2780"
"52.9000","5.2880","569.7177","5.2880"
"53.0000","5.2980","570.7769","5.2980"
"53.1000","5.3079","571.8771","5.3079"
"53.2000","5.3180","572.9648","5.3180"
"53.3000","5.3280","573.9734","5.3280"
"53.4000","5.3380","575.0436","5.3380"
"53.5000","5.3480","576.1371","5.3480"
"53.6000","5.3579","577.1827","5.3579"
"53.7000","5.3679","578.2879","5.3679"
"53.8000","5.3780","579.3495","5.3780"
"53.9000","5.3880","580.4440","5.3880"
"54.0000","5.3980","581.5300","5.3980"
"54.1000","5.4079","582.5391","5.4079"
"54.2000","5.4179","583.5981","5.4179"
"54.3000","5.4280","584.7373","5.4280"
"54.4000","5.4380","585.7673","5.4380"
"54.5000","5.4480","586.7817","5.4480"
"54.6000","5.4580","587.8243","5.4580"
"54.7000","5.4679","588.8675","5.4679"
"54.8000","5.4780","589.9044","5.4780"
"54.9000","5.4880","590.9980","5.4880"
"55.0000","5.4980","592.0549","5.4980"
"55.1000","5.5080","593.0878","5.5080"
"55.2000","5.5179","594.1572","5.5179"
"55.3000","5.5279","595.2402","5.5279"
"55.4000","5.5380","596.3337","5.5380"
"55.5000","5.5480","597.4474","5.5480"
"55.6000","5.5580","598.5474","5.5580"
"55.7000","5.5680","599.6228","5.5680"
"55.8000","5.5779","600.7189","5.5779"
"55.9000","5.5880","601.8452","5.5880"
"56.0000","5.5980","602.8774","5.5980"
"56.1000","5.6080","603.9172","5.6080"
"56.2000","5.6180","605.0330","5.6180"
"56.3000","5.6279","606.0649","5.6279"
"56.4000","5.6379","607.1724","5.6379"
"56.5000","5.6480","608.1982","5.6480"
"56.6000","5.6580","609.2150","5.6580"
"56.7000","5.6680","610.2791","5.6680"
"56.8000","5.6779","611.3107","5.6779"
"56.9000","5.6879","612.3276","5.6879"
"57.0000","5.6980","613.3748","5.6980"
"57.1000","5.7080","614.4594","5.7080"
"57.2000","5.7180","615.5159","5.7180"
"57.3000","5.7280","616.5343","5.7280"
"57.4000","5.7379","617.5869","5.7379"
"57.5000","5.7480","618.7311","5.7480"
"57.6000","5.7580","619.8154","5.7580"
"57.7000","5.7680","620.8535","5.7680"
"57.8000","5.7780","621.9489","5.7780"
"57.9000","5.7879","622.9276","5.7879"
"58.0000","5.7979","623.9943","5.7979"
"58.1000","5.8080","625.0659","5.8080"
"58.2000","5.8180","626.1020","5.8180"
"58.3000","5.8280","627.1483","5.8280"
"58.4000","5.8379","628.1827","5.8379"
"58.5000","5.8479","629.1914","5.8479"
"58.6000","5.8580","630.2897","5.8580"
"58.7000","5.8680","631.3503","5.8680"
"58.8000","5.8780","632.4114","5.8780"
"58.9000","5.8880","633.4477","5.8880"
"59.0000","5.8979","634.4872","5.8979"
"59.1000","5.9079","635.6113","5.9079"
"59.2000","5.9180","636.6794","5.9180"
"59.3000","5.9280","637.7443","5.9280"
"59.4000","5.9380","638.8402","5.9380"
"59.5000","5.9479","639.8791","5.9479"
"59.6000","5.9579","640.9252","5.9579"
"59.7000","5.9680","642.0091","5.9680"
"59.8000","5.9780","643.0969","5.9780"
"59.9000","5.9880","644.1097","5.9880"
"60.0000","5.9980","645.1405","5.9980"
"60.1000","6.0079","646.1517","6.0079"
"60.2000","6.0180","647.2873","6.0180"
"60.3000","6.0280","648.3586","6.0280"
"60.4000","6.0380","649.3615","6.0380"
"60.5000","6.0480","650.4052","6.0480"
"60.6000","6.0579","651.4025","6.0579"
"60.7000","6.0679","652.4787","6.0679"
"60.8000","6.0780","653.5786","6.0780"
"60.9000","6.0880","654.6109","6.0880"
"61.0000","6.0980","655.6912","6.0980"
"61.1000","6.1079","656.7360","6.1079"
"61.2000","6.1179","657.7905","6.1179"
"61.3000","6.1280","658.8236","6.1280"
"61.4000","6.1380","659.8652","6.1380"
"61.5000","6.1480","660.8690","6.1480"
"61.6000","6.1580","661.9846","6.1580"
"61.7000","6.1679","663.0104","6.1679"
"61.8000","6.1780","664.1149","6.1780"
"61.9000","6.1880","665.1620","6.1880"
"62.0000","6.1980","666.2076","6.1980"
"62.1000","6.2080","667.2672","6.2080"
"62.2000","6.2179","668.2189","6.2179"
"62.3000","6.2279","669.2651","6.2279"
"62.4000","6.2380","670.3480","6.2380"
"62.5000","6.2480","671.3575","6.2480"
"62.6000","6.2580","672.3921","6.2580"
"62.7000","6.2680","673.4244","6.2680"
"62.8000","6.2779","674.4561","6.2779"
"62.9000","6.2880","675.5347","6.2880"
"63.0000","6.2980","676.5574","6.2980"
"63.1000","6.3080","677.5601","6.3080"
"63.2000","6.3180","678.5947","6.3180"
