Time,Displacement,Force,Flexure displacement
"22.2000","2.2179","275.5566","2.2179"
"22.3000","2.2280","276.5876","2.2280"
"22.4000","2.2380","277.5721","2.2380"
"22.5000","2.2480","278.5904","2.2480"
"22.6000","2.2580","279.5700","2.2580"
"22.7000","2.2679","280.5430","2.2679"
"22.8000","2.2779","281.5735","2.2779"
"22.9000","2.2880","282.6468","2.2880"
"23.0000","2.2980","283.5964","2.2980"
"23.1000","2.3080","284.6020","2.3080"
"23.2000","2.3179","285.6487","2.3179"
"23.3000","2.3279","286.6262","2.3279"
"23.4000","2.3380","287.5324","2.3380"
"23.5000","2.3480","288.5277","2.3480"
"23.6000","2.3580","289.5408","2.3580"
"23.7000","2.3679","290.5057","2.3679"
"23.8000","2.3779","291.4955","2.3779"
"23.9000","2.3880","292.5475","2.3880"
"24.0000","2.3980","293.5288","2.3980"
"24.1000","2.4080","294.5138","2.4080"
"24.2000","2.4180","295.5632","2.4180"
"24.3000","2.4279","296.4919","2.4279"
"24.4000","2.4379","297.5295","2.4379"
"24.5000","2.4480","298.6106","2.4480"
"24.6000","2.4580","299.5902","2.4580"
"24.7000","2.4680","300.6374","2.4680"
"24.8000","2.4779","301.6758","2.4779"
"24.9000","2.4879","302.6855","2.4879"
"25.0000","2.4980","303.7455","2.4980"
"25.1000","2.5080","304.7941","2.5080"
"25.2000","2.5180","305.8729","2.5180"
"25.3000","2.5280","306.8854","2.5280"
"25.4000","2.5379","307.9282","2.5379"
"25.5000","2.5479","309.0431","2.5479"
"25.6000","2.5580","310.1075","2.5580"
"25.7000","2.5680","311.1972","2.5680"
"25.8000","2.5780","312.2512","2.5780"
"25.9000","2.5879","313.3094","2.5879"
"26.0000","2.5979","314.3451","2.5979"
"26.1000","2.6080","315.4904","2.6080"
"26.2000","2.6180","316.5808","2.6180"
"26.3000","2.6280","317.6988","2.6280"
"26.4000","2.6379","318.7673","2.6379"
"26.5000","2.6479","319.8434","2.6479"
"26.6000","2.6579","320.9189","2.6579"
"26.7000","2.6680","322.0606","2.6680"
"26.8000","2.6780","323.1770","2.6780"
"26.9000","2.6880","324.2768","2.6880"
"27.0000","2.6979","325.4216","2.6979"
"27.1000","2.7079","326.5726","2.7079"
"27.2000","2.7180","327.7110","2.7180"
"27.3000","2.7280","328.9003","2.7280"
"27.4000","2.7380","330.0618","2.7380"
"27.5000","2.7479","331.2126","2.7479"
"27.6000","2.7579","332.2944","2.7579"
"27.7000","2.7680","333.4828","2.7680"
"27.8000","2.7780","334.6313","2.7780"
"27.9000","2.7880","335.7354","2.7880"
"28.0000","2.7980","336.8869","2.7980"
"28.1000","2.8079","338.0078","2.8079"
"28.2000","2.8179","339.1743","2.8179"
"28.3000","2.8280","340.2994","2.8280"
"28.4000","2.8380","341.4076","2.8380"
"28.5000","2.8480","342.5382","2.8480"
"28.6000","2.8579","343.6461","2.8579"
"28.7000","2.8679","344.7941","2.8679"
"28.8000","2.8780","345.9468","2.8780"
"28.9000","2.8880","347.1165","2.8880"
"29.0000","2.8980","348.3084","2.8980"
"29.1000","2.9079","349.4830","2.9079"
"29.2000","2.9179","350.5736","2.9179"
"29.3000","2.9280","351.7633","2.9280"
"29.4000","2.9380","352.9236","2.9380"
"29.5000","2.9480","354.1005","2.9480"
"29.6000","2.9580","355.2770","2.9580"
"29.7000","2.9679","356.4241","2.9679"
"29.8000","2.9779","357.6267","2.9779"
"29.9000","2.9880","358.8144","2.9880"
"30.0000","2.9980","359.9627","2.9980"
"30.1000","3.0080","361.1503","3.0080"
"30.2000","3.0179","362.3277","3.0179"
"30.3000","3.0279","363.5048","3.0279"
"30.4000","3.0380","364.6486","3.0380"
"30.5000","3.0480","365.7928","3.0480"
"30.6000","3.0580","366.9785","3.0580"
"30.7000","3.0680","368.1345","3.0680"
"30.8000","3.0779","369.2617","3.0779"
"30.9000","3.0880","370.4406","3.0880"
"31.0000","3.0980","371.6437","3.0980"
"31.1000","3.1080","372.8387","3.1080"
"31.2000","3.1180","374.0185","3.1180"
"31.3000","3.1279","375.1565","3.1279"
"31.4000","3.1379","376.3828","3.1379"
"31.5000","3.1480","377.5752","3.1480"
"31.6000","3.1580","378.6953","3.1580"
"31.7000","3.1680","379.8395","3.1680"
"31.8000","3.1779","381.0334","3.1779"
"31.9000","3.1879","382.1551","3.1879"
"32.0000","3.1980","383.3771","3.1980"
"32.1000","3.2080","384.5666","3.2080"
"32.2000","3.2180","385.7171","3.2180"
"32.3000","3.2280","386.8990","3.2280"
"32.4000","3.2379","388.0622","3.2379"
"32.5000","3.2479","389.2283","3.2479"
"32.6000","3.2580","390.4113","3.2580"
"32.7000","3.2680","391.5719","3.2680"
"32.8000","3.2780","392.7157","3.2780"
"32.9000","3.2879","393.8488","3.2879"
"33.0000","3.2979","395.0816","3.2979"
"33.1000","3.3080","396.2203","3.3080"
"33.2000","3.3180","397.3497","3.3180"
"33.3000","3.3280","398.5031","3.3280"
"33.4000","3.3380","399.6557","3.3380"
"33.5000","3.3479","400.8034","3.3479"
"33.6000","3.3579","401.9577","3.3579"
"33.7000","3.3680","403.1715","3.3680"
"33.8000","3.3780","404.3132","3.3780"
"33.9000","3.3880","405.4715","3.3880"
"34.0000","3.3979","406.6435","3.3979"
"34.1000","3.4079","407.8461","3.4079"
"34.2000","3.4180","409.0198","3.4180"
"34.3000","3.4280","410.2256","3.4280"
"34.4000","3.4380","411.4085","3.4380"
"34.5000","3.4479","412.5679","3.4479"
"34.6000","3.4579","413.7113","3.4579"
"34.7000","3.4680","414.8670","3.4680"
"34.8000","3.4780","416.0363","3.4780"
"34.9000","3.4880","417.2044","3.4880"
"35.0000","3.4980","418.4367","3.4980"
"35.1000","3.5079","419.6084","3.5079"
"35.2000","3.5179","420.7962","3.5179"
"35.3000","3.5280","421.9510","3.5280"
"35.4000","3.5380","423.1162","3.5380"
"35.5000","3.5480","424.2725","3.5480"
"35.6000","3.5579","425.3900","3.5579"
"35.7000","3.5679","426.5316","3.5679"
"35.8000","3.5780","427.7737","3.5780"
"35.9000","3.5880","428.9576","3.5880"
"36.0000","3.5980","430.1380","3.5980"
"36.1000","3.6080","431.3471","3.6080"
"36.2000","3.6179","432.5489","3.6179"
"36.3000","3.6279","433.7137","3.6279"
"36.4000","3.6380","434.8803","3.6380"
"36.5000","3.6480","436.0280","3.6480"
"36.6000","3.6580","437.1635","3.6580"
"36.7000","3.6679","438.3297","3.6679"
"36.8000","3.6779","439.5259","3.6779"
"36.9000","3.6880","440.6742","3.6880"
"37.0000","3.6980","441.8164","3.6980"
"37.1000","3.7080","442.9197","3.7080"
"37.2000","3.7180","444.0225","3.7180"
"37.3000","3.7279","445.1973","3.7279"
"37.4000","3.7380","446.3728","3.7380"
"37.5000","3.7480","447.4904","3.7480"
"37.6000","3.7580","448.6145","3.7580"
"37.7000","3.7680","449.7425","3.7680"
"37.8000","3.7779","450.8384","3.7779"
"37.9000","3.7879","451.9488","3.7879"
"38.0000","3.7980","453.0817","3.7980"
"38.1000","3.8080","454.2241","3.8080"
"38.2000","3.8180","455.3040","3.8180"
"38.3000","3.8280","456.4429","3.8280"
"38.4000","3.8379","457.5157","3.8379"
"38.5000","3.8480","458.6318","3.8480"
"38.6000","3.8580","459.6933","3.8580"
"38.7000","3.8680","460.7807","3.8680"
"38.8000","3.8780","461.8216","3.8780"
"38.9000","3.8879","462.8962","3.8879"
"39.0000","3.8980","464.0539","3.8980"
"39.1000","3.9080","465.1776","3.9080"
"39.2000","3.9180","466.2637","3.9180"
"39.3000","3.9280","467.3570","3.9280"
"39.4000","3.9379","468.4491","3.9379"
"39.5000","3.9479","469.5460","3.9479"
"39.6000","3.9580","470.6822","3.9580"
"39.7000","3.9680","471.7626","3.9680"
"39.8000","3.9780","472.8769","3.9780"
"39.9000","3.9880","473.9387","3.9880"
"40.0000","3.9979","475.0384","3.9979"
"40.1000","4.0080","476.1472","4.0080"
"40.2000","4.0180","477.3010","4.0180"
"40.3000","4.0280","478.3781","4.0280"
"40.4000","4.0380","479.4528","4.0380"
"40.5000","4.0479","480.5541","4.0479"
"40.6000","4.0579","481.6576","4.0579"
"40.7000","4.0680","482.7489","4.0680"
"40.8000","4.0779","483.8410","4.0779"
"40.9000","4.0880","484.9346","4.0880"
"41.0000","4.0979","485.9974","4.0979"
"41.1000","4.1079","487.0725","4.1079"
"41.2000","4.1180","488.2073","4.1180"
"41.3000","4.1280","489.3176","4.1280"
"41.4000","4.1380","490.4200","4.1380"
"41.5000","4.1480","491.5049","4.1480"
"41.6000","4.1579","492.6097","4.1579"
"41.7000","4.1680","493.7476","4.1680"
"41.8000","4.1780","494.8581","4.1780"
"41.9000","4.1880","495.9374","4.1880"
"42.0000","4.1980","497.0434","4.1980"
"42.1000","4.2079","498.0931","4.2079"
"42.2000","4.2179","499.1630","4.2179"
"42.3000","4.2280","500.2664","4.2280"
"42.4000","4.2380","501.3652","4.2380"
"42.5000","4.2480","502.4543","4.2480"
"42.6000","4.2579","503.5436","4.2579"
"42.7000","4.2679","504.6804","4.2679"
"42.8000","4.2779","505.7586","4.2779"
"42.9000","4.2880","506.8628","4.2880"
"43.0000","4.2980","507.9707","4.2980"
"43.1000","4.3080","509.0661","4.3080"
"43.2000","4.3179","510.1221","4.3179"
"43.3000","4.3279","511.3048","4.3279"
"43.4000","4.3380","512.4610","4.3380"
"43.5000","4.3480","513.5289","4.3480"
"43.6000","4.3580","514.6050","4.3580"
"43.7000","4.3679","515.7300","4.3679"
"43.8000","4.3779","516.8255","4.3779"
"43.9000","4.3880","517.9786","4.3880"
"44.0000","4.3980","519.0482","4.3980"
"44.1000","4.4080","520.1441","4.4080"
"44.2000","4.4180","521.2304","4.4180"
"44.3000","4.4279","522.3511","4.4279"
"44.4000","4.4380","523.4247","4.4380"
"44.5000","4.4480","524.5291","4.4480"
"44.6000","4.4580","525.6522","4.4580"
"44.7000","4.4680","526.7076","4.4680"
"44.8000","4.4779","527.7698","4.4779"
"44.9000","4.4879","528.9030","4.4879"
"45.0000","4.4980","529.9742","4.4980"
"45.1000","4.5080","531.0881","4.5080"
"45.2000","4.5180","532.2156","4.5180"
"45.3000","4.5280","533.3152","4.5280"
"45.4000","4.5379","534.3799","4.5379"
"45.5000","4.5480","535.5245","4.5480"
"45.6000","4.5580","536.6295","4.5580"
"45.7000","4.5680","537.7389","4.5680"
"45.8000","4.5780","538.8293","4.5780"
"45.9000","4.5879","539.9291","4.5879"
"46.0000","4.5979","541.0146","4.5979"
"46.1000","4.6080","542.1369","4.6080"
"46.2000","4.6180","543.2057","4.6180"
"46.3000","4.6280","544.3648","4.6280"
"46.4000","4.6379","545.4492","4.6379"
"46.5000","4.6479","546.5940","4.6479"
"46.6000","4.6580","547.6769","4.6580"
"46.7000","4.6680","548.8054","4.6680"
"46.8000","4.6780","549.9138","4.6780"
"46.9000","4.6880","550.9663","4.6880"
"47.0000","4.6979","552.0513","4.6979"
"47.1000","4.7079","553.1286","4.7079"
"47.2000","4.7180","554.2037","4.7180"
"47.3000","4.7280","555.2524","4.7280"
"47.4000","4.7380","556.3819","4.7380"
"47.5000","4.7479","557.3945","4.7479"
"47.6000","4.7579","558.5049","4.7579"
"47.7000","4.7680","559.6552","4.7680"
"47.8000","4.7780","560.7095","4.7780"
"47.9000","4.7880","561.8887","4.7880"
"48.0000","4.7979","562.9640","4.7979"
"48.1000","4.8079","564.0598","4.8079"
"48.2000","4.8180","565.1500","4.8180"
"48.3000","4.8280","566.2800","4.8280"
"48.4000","4.8380","567.3693","4.8380"
"48.5000","4.8480","568.4775","4.8480"
"48.6000","4.8579","569.5465","4.8579"
"48.7000","4.8679","570.6027","4.8679"
"48.8000","4.8780","571.6900","4.8780"
"48.9000","4.8880","572.7844","4.8880"
"49.0000","4.8980","573.7949","4.8980"
"49.1000","4.9079","574.8976","4.9079"
"49.2000","4.9179","575.9745","4.9179"
"49.3000","4.9280","577.0906","4.9280"
"49.4000","4.9380","578.1624","4.9380"
"49.5000","4.9480","579.2602","4.9480"
"49.6000","4.9580","580.3431","4.9580"
"49.7000","4.9679","581.4373","4.9679"
"49.8000","4.9780","582.5664","4.9780"
"49.9000","4.9880","583.6461","4.9880"
"50.0000","4.9980","584.7304","4.9980"
"50.1000","5.0080","585.8259","5.0080"
"50.2000","5.0179","586.9631","5.0179"
"50.3000","5.0279","588.0226","5.0279"
"50.4000","5.0380","589.1138","5.0380"
"50.5000","5.0480","590.2485","5.0480"
"50.6000","5.0580","591.3246","5.0580"
"50.7000","5.0680","592.4037","5.0680"
"50.8000","5.0779","593.4683","5.0779"
"50.9000","5.0880","594.6088","5.0880"
"51.0000","5.0980","595.6915","5.0980"
"51.1000","5.1080","596.8202","5.1080"
"51.2000","5.1180","597.8939","5.1180"
"51.3000","5.1279","598.9567","5.1279"
"51.4000","5.1379","600.0325","5.1379"
"51.5000","5.1480","601.1876","5.1480"
"51.6000","5.1580","602.2079","5.1580"
"51.7000","5.1680","603.2720","5.1680"
"51.8000","5.1779","604.3719","5.1779"
"51.9000","5.1879","605.4182","5.1879"
"52.0000","5.1980","606.5224","5.1980"
"52.1000","5.2080","607.6525","5.2080"
"52.2000","5.2180","608.7226","5.2180"
"52.3000","5.2280","609.8292","5.2280"
"52.4000","5.2379","610.8811","5.2379"
"52.5000","5.2480","612.0372","5.2480"
"52.6000","5.2580","613.1287","5.2580"
"52.7000","5.2680","614.2095","5.2680"
"52.8000","5.2780","615.3035","5.2780"
"52.9000","5.2879","616.4171","5.2879"
"53.0000","5.2979","617.4915","5.2979"
"53.1000","5.3080","618.6151","5.3080"
"53.2000","5.3180","619.6976","5.3180"
"53.3000","5.3280","620.7605","5.3280"
"53.4000","5.3380","621.8619","5.3380"
"53.5000","5.3479","622.9205","5.3479"
"53.6000","5.3580","623.9938","5.3580"
"53.7000","5.3680","625.1314","5.3680"
"53.8000","5.3780","626.1882","5.3780"
"53.9000","5.3880","627.2767","5.3880"
"54.0000","5.3979","628.3837","5.3979"
"54.1000","5.4080","629.5358","5.4080"
"54.2000","5.4180","630.6249","5.4180"
"54.3000","5.4280","631.7035","5.4280"
"54.4000","5.4380","632.7806","5.4380"
"54.5000","5.4480","633.9097","5.4480"
"54.6000","5.4579","634.9780","5.4579"
"54.7000","5.4680","636.0421","5.4680"
"54.8000","5.4780","637.2100","5.4780"
"54.9000","5.4880","638.2845","5.4880"
"55.0000","5.4980","639.3746","5.4980"
"55.1000","5.5079","640.4876","5.5079"
"55.2000","5.5180","641.5703","5.5180"
"55.3000","5.5280","642.6344","5.5280"
"55.4000","5.5380","643.7150","5.5380"
"55.5000","5.5480","644.7767","5.5480"
"55.6000","5.5579","645.8517","5.5579"
"55.7000","5.5680","646.9764","5.5680"
"55.8000","5.5780","648.0645","5.5780"
"55.9000","5.5880","649.1517","5.5880"
"56.0000","5.5980","650.2474","5.5980"
"56.1000","5.6080","651.2863","5.6080"
"56.2000","5.6179","652.3210","5.6179"
"56.3000","5.6280","653.4376","5.6280"
"56.4000","5.6380","654.4991","5.6380"
"56.5000","5.6480","655.5808","5.6480"
"56.6000","5.6580","656.6345","5.6580"
"56.7000","5.6679","657.7445","5.6679"
"56.8000","5.6779","658.8347","5.6779"
"56.9000","5.6880","659.9855","5.6880"
"57.0000","5.6980","661.0737","5.6980"
"57.1000","5.7080","662.1463","5.7080"
"57.2000","5.7179","663.2635","5.7179"
"57.3000","5.7279","664.3361","5.7279"
"57.4000","5.7380","665.4233","5.7380"
"57.5000","5.7480","666.5239","5.7480"
"57.6000","5.7580","667.6334","5.7580"
"57.7000","5.7679","668.7755","5.7679"
"57.8000","5.7779","669.8618","5.7779"
"57.9000","5.7880","670.9695","5.7880"
"58.0000","5.7980","672.0279","5.7980"
"58.1000","5.8080","673.1263","5.8080"
"58.2000","5.8180","674.2546","5.8180"
"58.3000","5.8279","675.2767","5.8279"
"58.4000","5.8379","676.3239","5.8379"
"58.5000","5.8480","677.4777","5.8480"
"58.6000","5.8579","678.5409","5.8579"
"58.7000","5.8680","679.6497","5.8680"
"58.8000","5.8779","680.7269","5.8779"
"58.9000","5.8879","681.8242","5.8879"
"59.0000","5.8980","682.9332","5.8980"
"59.1000","5.9080","684.0792","5.9080"
"59.2000","5.9180","685.1541","5.9180"
"59.3000","5.9280","686.2565","5.9280"
"59.4000","5.9379","687.3810","5.9379"
"59.5000","5.9479","688.4683","5.9479"
"59.6000","5.9580","689.5908","5.9580"
"59.7000","5.9680","690.6866","5.9680"
"59.8000","5.9780","691.7340","5.9780"
"59.9000","5.9879","692.7432","5.9879"
"60.0000","5.9979","693.8188","5.9979"
"60.1000","6.0080","694.9079","6.0080"
"60.2000","6.0180","695.9671","6.0180"
"60.3000","6.0280","697.0718","6.0280"
"60.4000","6.0379","698.1204","6.0379"
"60.5000","6.0479","699.1715","6.0479"
"60.6000","6.0579","700.2992","6.0579"
"60.7000","6.0680","701.3940","6.0680"
"60.8000","6.0780","702.4187","6.0780"
"60.9000","6.0880","703.5125","6.0880"
"61.0000","6.0979","704.5428","6.0979"
"61.1000","6.1079","705.6468","6.1079"
"61.2000","6.1180","706.7332","6.1180"
"61.3000","6.1280","707.7806","6.1280"
"61.4000","6.1380","708.8409","6.1380"
"61.5000","6.1480","709.9082","6.1480"
"61.6000","6.1579","710.9973","6.1579"
"61.7000","6.1680","712.0952","6.1680"
"61.8000","6.1780","713.1949","6.1780"
"61.9000","6.1880","714.2681","6.1880"
"62.0000","6.1980","715.3790","6.1980"
"62.1000","6.2079","716.4445","6.2079"
"62.2000","6.2179","717.5001","6.2179"
"62.3000","6.2280","718.5900","6.2280"
"62.4000","6.2380","719.6611","6.2380"
"62.5000","6.2480","720.7327","6.2480"
"62.6000","6.2579","721.8007","6.2579"
"62.7000","6.2679","722.9504","6.2679"
"62.8000","6.2780","724.0417","6.2780"
"62.9000","6.2880","725.1210","6.2880"
"63.0000","6.2980","726.2505","6.2980"
"63.1000","6.3080","727.3319","6.3080"
"63.2000","6.3179","728.3883","6.3179"
